player_id,player_name,best_position,position_role,cluster_id,cluster_key,style_label,style_strengths,style_weaknesses,distance_to_centroid,chosen_k
652061,Adam Karabec,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.295,3
43530,Adam Lallana,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.959,3
45287,Adel Taarabt,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.94,3
255450,Aleksey Miranchuk,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.789,3
130365,Alessandro Florenzi,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.595,3
40433,Alexis Sánchez,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.397,3
418659,Amine Gouiri,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.977,3
162571,Anastasios Bakasetas,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.69,3
952779,Andrija Maksimovic,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.466,3
466810,Ansu Fati,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.472,3
125781,Antoine Griezmann,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.008,3
21369,Arda Turan,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",5.424,3
744728,Arijon Ibrahimovic,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.179,3
555143,Arsen Zakharyan,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.07,3
91854,Barry Douglas,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.349,3
62983,Borek Dockal,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.069,3
409344,Calvin Stengs,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.591,3
816585,Can Uzun,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.473,3
435772,Charles De Ketelaere,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.753,3
344381,Christopher Nkunku,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.688,3
568177,Cole Palmer,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.368,3
746891,Cristian Volpato,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.511,3
293385,Dani Olmo,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.633,3
461943,Daniel Bragança,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.793,3
539134,Daniel Maldini,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.114,3
272587,Daniel-Kofi Kyereh,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.305,3
35518,David Silva,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",5.035,3
345760,David Turnbull,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.501,3
81396,Denis Alibec,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",5.633,3
129588,Dennis Praet,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.1,3
35884,Diego Biseswar,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.845,3
37647,Dimitri Payet,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.661,3
451276,Dominik Szoboszlai,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.562,3
288255,Donny van de Beek,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.062,3
56416,Dries Mertens,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",5.534,3
36139,Dušan Tadić,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.732,3
479999,Eberechi Eze,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.086,3
50202,Eden Hazard,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.143,3
111078,Emil Forsberg,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.939,3
392765,Emile Smith Rowe,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.629,3
913539,Estanis Pedrola,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.483,3
94307,Filip Djuricic,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.113,3
537598,Fábio Vieira,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.274,3
57280,Giacomo Bonaventura,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.713,3
358008,Gianluca Gaetano,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",1.775,3
412616,Giorgi Chakvetadze,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.08,3
1005165,Giovane,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.235,3
348795,Giovani Lo Celso,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.161,3
504215,Giovanni Reyna,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.142,3
949337,Guilherme Smith,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.554,3
217111,Hakim Ziyech,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.115,3
592979,Himad Abdelli,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.64,3
395693,Houssem Aouar,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.735,3
282076,Ianis Hagi,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.573,3
632741,Iker Losada,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.135,3
85288,Isco,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.837,3
282371,Ivi López,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.28,3
610335,Iván Jaime,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.653,3
88103,James Rodríguez,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.151,3
707159,Jarne Steuckers,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.16,3
326300,Jeff Reine-Adélaïde,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.39,3
7663,Joaquín,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",5.562,3
227081,Joaquín Correa,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.69,3
7161,Jonas Hofmann,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.92,3
343273,Joni Montiel,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.861,3
39010,Jordi Gómez,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.296,3
435648,Joshua Zirkzee,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.971,3
80351,Josip Ilicic,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.717,3
352898,João Amaral,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.904,3
462250,João Félix,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.454,3
228940,João Novais,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.556,3
44068,Juan Mata,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",6.526,3
187492,Julian Brandt,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.575,3
449151,Junior Messias,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.818,3
557149,Kang-in Lee,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.548,3
845654,Kenan Yıldız,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.323,3
502670,Khvicha Kvaratskhelia,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.164,3
157539,Konstantinos Fortounis,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.935,3
528833,Lazar Samardžić,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.858,3
24484,Lior Refaelov,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.58,3
133964,Lorenzo Insigne,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",5.877,3
387106,Lovro Majer,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.056,3
196095,Luca Waldschmidt,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",5.092,3
176485,Lucas Piazón,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.508,3
539043,Luis Palma,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.582,3
552059,Lukas Vorlicky,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.324,3
243188,László Bénes,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.156,3
54775,Magnus Wolff Eikrem,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.678,3
135853,Manuel Lanzini,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.508,3
44501,Marcelo,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.847,3
296622,Marco Asensio,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",2.622,3
35207,Marco Reus,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.418,3
147034,Marco van Ginkel,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.757,3
74842,Mario Götze,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",3.438,3
41384,Marko Arnautovic,CAM,attacking_midfielder,0,attacking_midfielder_0,milieu offensif - coup franc / centre / effet,"coup franc (+0.90), centre / effet (+0.85), penalty (+0.82), placement offensif / finition (+0.82)","accélération / vitesse (-0.96), endurance (-0.84), agilité / équilibre (-0.64)",4.591,3
